authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,channelId,videoId,textDisplay,textOriginal,parentId,canRate,viewerRating,likeCount,moderationStatus,publishedAt,updatedAt
JLR,https://yt3.ggpht.com/ytc/APkrFKbAvMcglqt3_vr_ovwq3w7Hx8zzT6PX86zJGFmW2sTtkTu8Ben9iYrgSs3VVTRK=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjR_zaoQfTYcXzwJK81pDOQ,{'value': 'UCjR_zaoQfTYcXzwJK81pDOQ'},UCAQg09FkoobmLquNNoO4ulg,HDNq6ypnQqU,The other weird thing is we say &#39;how are you as a greeting&#39; but they don&#39;t actually want to hear more 😂,The other weird thing is we say 'how are you as a greeting' but they don't actually want to hear more 😂,,True,none,0,,2023-10-10T16:11:15Z,2023-10-10T16:11:15Z
Kuber,https://yt3.ggpht.com/kfZd-kjg6hVoNcd_M3bexjNqlb85oeZGwB1WWn_lokxtT7QBp8ATEe8VkVNoGu3CPO9FU1A4CA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWJCZYubA3XB9EyVKjPwlUg,{'value': 'UCWJCZYubA3XB9EyVKjPwlUg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,American: candy           |  cookie<br>British: sweets               | biscuit <br> Me: toffee                       |BISCOOT,"American: candy           |  cookie
British: sweets               | biscuit 
 Me: toffee                       |BISCOOT",,True,none,0,,2023-10-10T15:45:30Z,2023-10-10T15:47:13Z
Fabresilva,https://yt3.ggpht.com/OrUvk6RbXUg-JeGgIvji3am7CPHS-EYVpl5FyNJYSw3MjCOy3tRxSQz7RJVQ9Mmua6MsQ4Bbzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzggfPmFDKkGvbqaKFAnGTg,{'value': 'UCzggfPmFDKkGvbqaKFAnGTg'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,Thank you,Thank you,,True,none,0,,2023-10-10T15:45:27Z,2023-10-10T15:45:27Z
Pinguino,https://yt3.ggpht.com/KbsmupYFsvj6KORrDBsYNuFrSkXcvfFRIp4yEUMY6DxmBjN-pSooMY6WWTAjxrgHC7kZhGVu=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7xT4oZ2ljw0G0C4csbTkKg,{'value': 'UC7xT4oZ2ljw0G0C4csbTkKg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,then wat da hall is a brinjal,then wat da hall is a brinjal,,True,none,0,,2023-10-10T15:30:59Z,2023-10-10T15:30:59Z
Otabek Allanazarov,https://yt3.ggpht.com/ytc/APkrFKb8jHfrP00RhDyMNvIDkUn58PyGgKbMAp2IqDWmM-4e7Vi17flu_OygHEvICVpj=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCoG5bZSyspOLza0S8GwZJAw,{'value': 'UCoG5bZSyspOLza0S8GwZJAw'},UCAQg09FkoobmLquNNoO4ulg,SoUZ3wovZAs,Thanks Mariya i have started from today,Thanks Mariya i have started from today,,True,none,0,,2023-10-10T15:30:19Z,2023-10-10T15:30:19Z
Lazizbek Yaxei,https://yt3.ggpht.com/ytc/APkrFKbNL3VAKJDxhrakEMSjh4GHOuFm4dfN8P6dalnaE-9mo_UZapL8lQfI7AJoWYQx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwYN2WoIf03j15pZHDEPdZA,{'value': 'UCwYN2WoIf03j15pZHDEPdZA'},UCAQg09FkoobmLquNNoO4ulg,NYWFNp-qa5E,And l always suggest your channel all my friends and relatives you are really intellegent person for me❤,And l always suggest your channel all my friends and relatives you are really intellegent person for me❤,,True,none,0,,2023-10-10T15:23:45Z,2023-10-10T15:23:45Z
Lazizbek Yaxei,https://yt3.ggpht.com/ytc/APkrFKbNL3VAKJDxhrakEMSjh4GHOuFm4dfN8P6dalnaE-9mo_UZapL8lQfI7AJoWYQx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwYN2WoIf03j15pZHDEPdZA,{'value': 'UCwYN2WoIf03j15pZHDEPdZA'},UCAQg09FkoobmLquNNoO4ulg,NYWFNp-qa5E,And l always suggest your channel all my friends and relatives you are really intellegent person for me❤,And l always suggest your channel all my friends and relatives you are really intellegent person for me❤,,True,none,0,,2023-10-10T15:23:45Z,2023-10-10T15:23:45Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,ATuiEVOsEis,ผมเห็นข้อเดียวไอทียอมรักหมารอบกัด3ต้วเพื่อไม่ให้หมา3ตัวไปรังแกคนที่เธอรักผมเห็นขอนี้ในไอที❤❤❤❤❤,ผมเห็นข้อเดียวไอทียอมรักหมารอบกัด3ต้วเพื่อไม่ให้หมา3ตัวไปรังแกคนที่เธอรักผมเห็นขอนี้ในไอที❤❤❤❤❤,,True,none,0,,2023-10-10T15:21:02Z,2023-10-10T15:21:02Z
Lazizbek Yaxei,https://yt3.ggpht.com/ytc/APkrFKbNL3VAKJDxhrakEMSjh4GHOuFm4dfN8P6dalnaE-9mo_UZapL8lQfI7AJoWYQx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCwYN2WoIf03j15pZHDEPdZA,{'value': 'UCwYN2WoIf03j15pZHDEPdZA'},UCAQg09FkoobmLquNNoO4ulg,NYWFNp-qa5E,Hello and conguratulations from Uzbekistan and ald thanks you very very much❤,Hello and conguratulations from Uzbekistan and ald thanks you very very much❤,,True,none,1,,2023-10-10T15:19:01Z,2023-10-10T15:19:01Z
@BeautyMoon,https://yt3.ggpht.com/JEF8k44IauVYDGJCqpun4hQiMYj0QqbjxrbytyzxS1LNbB54GS_t-twNyQZjkmtqhI4XuoffKQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCh-9dZKuOdT8P59Zk8POLgA,{'value': 'UCh-9dZKuOdT8P59Zk8POLgA'},UCAQg09FkoobmLquNNoO4ulg,Y-IKnHsBbcA,That  British accent was brilliant 🔥,That  British accent was brilliant 🔥,,True,none,0,,2023-10-10T15:17:56Z,2023-10-10T15:17:56Z
shatish Prakash,https://yt3.ggpht.com/ytc/APkrFKaEt1cnYm6AGM7-pXz8GV8J0qp0kd93KgY7K5iHnXjwLTQt-fN6kGdVGyU6CEJQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNlFKVY59qbPR-bH_0_8QFw,{'value': 'UCNlFKVY59qbPR-bH_0_8QFw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,"I am in lndia i say biskut,","I am in lndia i say biskut,",,True,none,0,,2023-10-10T15:17:26Z,2023-10-10T15:17:26Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,fndD_By0Qmk,มันต่างระบบต่างเวิร์คชั่นต่างค็อมพิ้วเต้องนั้นๆ,มันต่างระบบต่างเวิร์คชั่นต่างค็อมพิ้วเต้องนั้นๆ,,True,none,0,,2023-10-10T15:15:13Z,2023-10-10T15:15:13Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,fndD_By0Qmk,คุณปิดเเบคร์ผมเปิดแบคร์อื่อใช่ได้คำตอบ1000000%,คุณปิดเเบคร์ผมเปิดแบคร์อื่อใช่ได้คำตอบ1000000%,,True,none,0,,2023-10-10T15:13:51Z,2023-10-10T15:13:51Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,fndD_By0Qmk,ผมเป็นโปรแกมส์แฟร์สฟอร์มมิใช่สแกมส์เมอร์ครับมิใช่แอปปริเคชั่นแต่เป็นระดัประบบครับ,ผมเป็นโปรแกมส์แฟร์สฟอร์มมิใช่สแกมส์เมอร์ครับมิใช่แอปปริเคชั่นแต่เป็นระดัประบบครับ,,True,none,0,,2023-10-10T15:08:47Z,2023-10-10T15:08:47Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,Qc45hxrgeqs,ส่วนระบบนี้ระบบใหมของผมครับคุณถูกยอมรัปจากไอทีเอิ้นปราระพีระพิพันธุ์มันยากที่จะรู้ระบบใครระบบมันแต่ยอมรัปได้ครับในระดัปสแกมส์เม้อร์มขึ้นไปผู้ใช้โปรแกมส์ที่googleสร้างขึ้นมาเพื่อลองรัป😊😊😊😊😊คุณดีเครื่องคุกกี้ใครคุกกี้มันนั่นแหล่ะครับ😊😊😊😊,ส่วนระบบนี้ระบบใหมของผมครับคุณถูกยอมรัปจากไอทีเอิ้นปราระพีระพิพันธุ์มันยากที่จะรู้ระบบใครระบบมันแต่ยอมรัปได้ครับในระดัปสแกมส์เม้อร์มขึ้นไปผู้ใช้โปรแกมส์ที่googleสร้างขึ้นมาเพื่อลองรัป😊😊😊😊😊คุณดีเครื่องคุกกี้ใครคุกกี้มันนั่นแหล่ะครับ😊😊😊😊,,True,none,0,,2023-10-10T15:04:56Z,2023-10-10T15:04:56Z
DarshanRavaldrdzfangirl,https://yt3.ggpht.com/5vGpbkdnx0RoT2mfvv9plkWcZVTsm_zlE9EfVcTEhM9LblQLPThner3htkcH2fdaPhmtuTvd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCEBW7eptWVaKiTg4JAR2YJA,{'value': 'UCEBW7eptWVaKiTg4JAR2YJA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,american but the last one is brinjal,american but the last one is brinjal,,True,none,0,,2023-10-10T15:02:29Z,2023-10-10T15:02:51Z
Titi Turcu,https://yt3.ggpht.com/ytc/APkrFKY_4VWxJiBOdYUpX8j4JapdavxtqQOR2DNpKSoDZ3yXUT0nSZmpnAX25p7OvHZP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmHh9o5eUNXTFkOIlhH0lBA,{'value': 'UCmHh9o5eUNXTFkOIlhH0lBA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Biskuis ses in Romania,Biskuis ses in Romania,,True,none,0,,2023-10-10T14:52:22Z,2023-10-10T14:52:22Z
Chaiwichit Tapjaem,https://yt3.ggpht.com/ytc/APkrFKYmK4fRafYRNAGmgRGziCS8JwVb6z0rVxHz-X2lwKHJvv1wVvcGh1iXFPNx8OPQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtdNf8qQ0HjG6K5qpdAmI4A,{'value': 'UCtdNf8qQ0HjG6K5qpdAmI4A'},UCAQg09FkoobmLquNNoO4ulg,fndD_By0Qmk,ผมเป็นgooglego..เห็นผู้ชายคนเดียวใหญ่โตตรงเก้าจุดใหมผมเองครับ..ช่วยอิสลาเอลก่อนน๊ะครับ❤❤❤❤❤❤❤,ผมเป็นgooglego..เห็นผู้ชายคนเดียวใหญ่โตตรงเก้าจุดใหมผมเองครับ..ช่วยอิสลาเอลก่อนน๊ะครับ❤❤❤❤❤❤❤,,True,none,0,,2023-10-10T14:42:52Z,2023-10-10T14:42:52Z
Devona Lodge,https://yt3.ggpht.com/amINiZVnlVgOT9vD2AZUuZ01vPAKd15kHD0NgKzRgkwYDkFV-g0ZfB1kZC8LG2FI0l0QRE45eGM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNH4-NhqLRxZGlsS2L9Rqcg,{'value': 'UCNH4-NhqLRxZGlsS2L9Rqcg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Girl I&#39;m from Jamaica🇯🇲🇯🇲🇯🇲❤❤,Girl I'm from Jamaica🇯🇲🇯🇲🇯🇲❤❤,,True,none,0,,2023-10-10T14:35:25Z,2023-10-10T14:35:25Z
Varsha P,https://yt3.ggpht.com/ytc/APkrFKZfC6SvunsRm3_SMBK8SEBEn2B3p7_pLhTswhWfOa3bd0edGpvOFFtfIzXgjtmQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZfVug3KkmDdx7LJGnqxRTw,{'value': 'UCZfVug3KkmDdx7LJGnqxRTw'},UCAQg09FkoobmLquNNoO4ulg,G0EeUW0-9gw,According to India peaceful country compare to others nation so each and everyone should pray for war. War should be raised in future but I heard so coming Friday would be done big thing to Palestinian nation dear,According to India peaceful country compare to others nation so each and everyone should pray for war. War should be raised in future but I heard so coming Friday would be done big thing to Palestinian nation dear,,True,none,0,,2023-10-10T14:28:38Z,2023-10-10T14:28:38Z
Varsha P,https://yt3.ggpht.com/ytc/APkrFKZfC6SvunsRm3_SMBK8SEBEn2B3p7_pLhTswhWfOa3bd0edGpvOFFtfIzXgjtmQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCZfVug3KkmDdx7LJGnqxRTw,{'value': 'UCZfVug3KkmDdx7LJGnqxRTw'},UCAQg09FkoobmLquNNoO4ulg,G0EeUW0-9gw,Hi how do you do dear I have no chance to message you because last two days back war was started between isreal and Polesthine I think it goes like the same 3 world War will be started soonly because America also ready to support to isreal indeed if America joined in this Russia also would be joined afterwards so everyone should pray war should not be raised in the world it is more dangerous to all over world dear,Hi how do you do dear I have no chance to message you because last two days back war was started between isreal and Polesthine I think it goes like the same 3 world War will be started soonly because America also ready to support to isreal indeed if America joined in this Russia also would be joined afterwards so everyone should pray war should not be raised in the world it is more dangerous to all over world dear,,True,none,0,,2023-10-10T14:25:31Z,2023-10-10T14:25:31Z
Ako Blog,https://yt3.ggpht.com/ytc/APkrFKbEeMbF4yaphw8IJ75ZtV2H2g7b0McK2mYuNN83Ktg7emWdQum0HT9MqLQhUNbe=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrtExRTvmyigCzH-yOMoZeA,{'value': 'UCrtExRTvmyigCzH-yOMoZeA'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,Marina listen.I&#39;m still love learning languages)Right now I only start learn Turkish so my brain enjoy.I don&#39;t know will it be useful on future🥺🥺🥺,Marina listen.I'm still love learning languages)Right now I only start learn Turkish so my brain enjoy.I don't know will it be useful on future🥺🥺🥺,,True,none,1,,2023-10-10T14:25:01Z,2023-10-10T14:25:01Z
Safaa Nouman,https://yt3.ggpht.com/ytc/APkrFKa0ZeUFrwZXJGlKu4zQvMCNz3fHhKMez3YAD-KzOg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCsPWF-a9rj19ctsdTwcJ0KA,{'value': 'UCsPWF-a9rj19ctsdTwcJ0KA'},UCAQg09FkoobmLquNNoO4ulg,BjdujZKbIaQ,cucumber!?,cucumber!?,,True,none,0,,2023-10-10T14:11:52Z,2023-10-10T14:11:52Z
KPOP N GAMES,https://yt3.ggpht.com/X24ecpXKamVRuLvLonahYzs7hyVsKVXpP562pQPzT1EccvB_mgKj7SeNZuZfhWS3IJccn7RM8A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUWLremjUq1NC4OMPlnxuDw,{'value': 'UCUWLremjUq1NC4OMPlnxuDw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Idk im from malaysia so the result<br>: MIX,"Idk im from malaysia so the result
: MIX",,True,none,0,,2023-10-10T14:08:00Z,2023-10-10T14:08:00Z
Rhill English ,https://yt3.ggpht.com/_2ntuc0kKqnESU5js2dRoFEUGW6dcFFQOuMUBa7uH5fJA-VQ2FExm1S_9Lx6qKzNxwLAAYgeaaU=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKpdryFo3UyTkiGdHN8ugyQ,{'value': 'UCKpdryFo3UyTkiGdHN8ugyQ'},UCAQg09FkoobmLquNNoO4ulg,7XJJzA9KedY,"🎯 Key Takeaways for quick navigation:<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=01m39s"">01:39</a> 🧠 Relate new words to yourself for better memorization.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=02m09s"">02:09</a> ✏️ When encountering newwords in books or movies, write down only those that relate to you or that you&#39;ve heard before but still don&#39;t know.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=05m11s"">05:11</a> 🏠 Create a memory palace or space with flashcards to associate new words with objects or concepts, aiding memorization.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=07m35s"">07:35</a> 📚 Avoid translating words on flashcards; instead, write explanations in English for better long-term retention.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=09m25s"">09:25</a> 🧠 Use the &quot;90 second method&quot; to repeat phrases seven to nine times for improved memorization and long-term retention.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=11m17s"">11:17</a> 📖 Incorporate new words into stories or diary entries to practice and remember them effectively.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=12m59s"">12:59</a> 📝 Place post-it notes with new words on objects you see daily to reinforce your memory.<br><a href=""https://www.youtube.com/watch?v=7XJJzA9KedY&amp;t=13m41s"">13:41</a> 📚 Space your learning and focus on 3-5 new words a day for more effective vocabulary acquisition.","🎯 Key Takeaways for quick navigation:
01:39 🧠 Relate new words to yourself for better memorization.
02:09 ✏️ When encountering newwords in books or movies, write down only those that relate to you or that you've heard before but still don't know.
05:11 🏠 Create a memory palace or space with flashcards to associate new words with objects or concepts, aiding memorization.
07:35 📚 Avoid translating words on flashcards; instead, write explanations in English for better long-term retention.
09:25 🧠 Use the ""90 second method"" to repeat phrases seven to nine times for improved memorization and long-term retention.
11:17 📖 Incorporate new words into stories or diary entries to practice and remember them effectively.
12:59 📝 Place post-it notes with new words on objects you see daily to reinforce your memory.
13:41 📚 Space your learning and focus on 3-5 new words a day for more effective vocabulary acquisition.",,True,none,1,,2023-10-10T14:07:00Z,2023-10-10T14:07:19Z
Praveen S,https://yt3.ggpht.com/o7xL3segEvXOzECxgJ63F_inLnaJm4oZXtWVTMY4v4XkIcGjVX1Fa-2RHyrf9nJw7qtsMACMEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxCd9IplExnqjiQRcUWTHaA,{'value': 'UCxCd9IplExnqjiQRcUWTHaA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,<b>Chocolate and brinjal left the chat</b>,*Chocolate and brinjal left the chat*,,True,none,4,,2023-10-10T14:06:34Z,2023-10-10T14:06:34Z
Praveen S,https://yt3.ggpht.com/o7xL3segEvXOzECxgJ63F_inLnaJm4oZXtWVTMY4v4XkIcGjVX1Fa-2RHyrf9nJw7qtsMACMEw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxCd9IplExnqjiQRcUWTHaA,{'value': 'UCxCd9IplExnqjiQRcUWTHaA'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,<b>Brinjal left the chat</b>,*Brinjal left the chat*,,True,none,1,,2023-10-10T14:06:09Z,2023-10-10T14:06:09Z
HELLY,https://yt3.ggpht.com/vlhnW6kUiIVx6YEGSlly_IaH7pi2G5hS6jcMN4dOSq27Fg-0YrMdKR07qfay50c1pBmO4HR4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBTZIiNdsDAwT1ZS4cjxzBQ,{'value': 'UCBTZIiNdsDAwT1ZS4cjxzBQ'},UCAQg09FkoobmLquNNoO4ulg,B4ellCG4u84,"I had watched this video and I realized that my listening ability is not bad as i think. Basically the reason is that I do not have the right way to practise listening. Thank linguamarina, your video is extremely useful and it helps me a lot enhance my listening skills","I had watched this video and I realized that my listening ability is not bad as i think. Basically the reason is that I do not have the right way to practise listening. Thank linguamarina, your video is extremely useful and it helps me a lot enhance my listening skills",,True,none,1,,2023-10-10T14:03:26Z,2023-10-10T14:03:26Z
y nagasaila Saila,https://yt3.ggpht.com/ytc/APkrFKYGTyiZe58itqFlhvWo82DoBGZvALCVDJ-3sg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCY6qYNZFJtrja-KcUNx4qNQ,{'value': 'UCY6qYNZFJtrja-KcUNx4qNQ'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,i am american english,i am american english,,True,none,0,,2023-10-10T14:02:24Z,2023-10-10T14:02:24Z
Анна Михеева,https://yt3.ggpht.com/ytc/APkrFKYbhn9MV-fCZ7sFhNPIUTmyiZhxktKyTXQeN7HRE5WJ_6pp10StxkmC-NcuTww1_Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxWoSkrkWFwIyyosXHEYJOg,{'value': 'UCxWoSkrkWFwIyyosXHEYJOg'},UCAQg09FkoobmLquNNoO4ulg,FGEa44Aq5-8,Ни черта не понятно,Ни черта не понятно,,True,none,0,,2023-10-10T13:42:46Z,2023-10-10T13:42:46Z
Tehreem Ayyaz,https://yt3.ggpht.com/9mAujjxSvYiuGN98SI-iI_7KNKzHwf-hk6at4G2deadFnzZCBIfxmF6R3m_PJzKvT8URMjNQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8JpWg5GBCiKO1q5Welz7UA,{'value': 'UC8JpWg5GBCiKO1q5Welz7UA'},UCAQg09FkoobmLquNNoO4ulg,f9ED2shSRJg,Thank You so much for making these videos. Because of listening to you my English accent is so good now. I don&#39;t have a lot of vocabulary but I am very happy that I now can speak English very easily.,Thank You so much for making these videos. Because of listening to you my English accent is so good now. I don't have a lot of vocabulary but I am very happy that I now can speak English very easily.,,True,none,0,,2023-10-10T13:37:41Z,2023-10-10T13:37:41Z
Satya Sanatan 💕,https://yt3.ggpht.com/hJxIZ_RGUU_pjw-EN2B0SBKveR_nqSkhzzRludhXi__V5YjBljTAnuXmE-OScTppFPDBRPFX07M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC6Y3xqoZr-yxp-1Pzznv1Tg,{'value': 'UC6Y3xqoZr-yxp-1Pzznv1Tg'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,Le me-😅<br>1-truck<br>2-chocolate<br>3-biscut💀/biscuit<br>4-sweater<br>5-brinjal<br>Btw im an Indian<br>Love ur videos ❤,"Le me-😅
1-truck
2-chocolate
3-biscut💀/biscuit
4-sweater
5-brinjal
Btw im an Indian
Love ur videos ❤",,True,none,1,,2023-10-10T13:35:18Z,2023-10-10T13:35:18Z
Liz Ro Hee,https://yt3.ggpht.com/V2QRRnRerAmVUIzAk7b1QsUzahfWGuwj2jrEsl6McQOYEzvT7uJnUGNEohodYc3ZfHhY2hWzMQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCm6uHJaw62JKw_pPH7Plf6w,{'value': 'UCm6uHJaw62JKw_pPH7Plf6w'},UCAQg09FkoobmLquNNoO4ulg,vi4D9yHQDPk,Recently I watched one of  your video that you have posted 2 years ago. There is a huge different in the videos and It&#39;s amazing. I love the way you are doing now in your videos😊❤.,Recently I watched one of  your video that you have posted 2 years ago. There is a huge different in the videos and It's amazing. I love the way you are doing now in your videos😊❤.,,True,none,0,,2023-10-10T13:09:56Z,2023-10-10T13:09:56Z
jghv_b,https://yt3.ggpht.com/Inz5Xdk8ukEpuFf7njmEG0pdvfolQBpZAROaWUG441m1r8VKQAQ7oRycm-Tbyd8Mnj1gsEG2pA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5X3RSxW520zzq-UI0dgEnw,{'value': 'UC5X3RSxW520zzq-UI0dgEnw'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,I am nothing Frome thise,I am nothing Frome thise,,True,none,0,,2023-10-10T13:03:28Z,2023-10-10T13:03:28Z
Edmund Ngalawa,https://yt3.ggpht.com/Ifigi1-CYwzvINMG2YntntXWNNefEcdhdDLRDXhcMsjvRYY82ZgxmcwNmBHsSm1OtxI-jvy_IF4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtzIBibKuVlpg82Ih3Mn3HA,{'value': 'UCtzIBibKuVlpg82Ih3Mn3HA'},UCAQg09FkoobmLquNNoO4ulg,_cAfSxeu_nY,From Tanzania help me I need to learn English language,From Tanzania help me I need to learn English language,,True,none,0,,2023-10-10T12:38:55Z,2023-10-10T12:38:55Z
A Aa,https://yt3.ggpht.com/ytc/APkrFKaqLqbj7Y-QX-qu0WBiXcsyEgBoZ5sHZpLrjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPqP9_3HsVWjiZ8WiTGLklQ,{'value': 'UCPqP9_3HsVWjiZ8WiTGLklQ'},UCAQg09FkoobmLquNNoO4ulg,nMoyrLTlLr4,Hey Marina. From Türkiye.,Hey Marina. From Türkiye.,,True,none,0,,2023-10-10T12:37:12Z,2023-10-10T12:37:12Z
Ethel kate lomoya,https://yt3.ggpht.com/ytc/APkrFKY2217D1Md2CSTCJ_ybWmFF1E-wWU02daXPEQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0lYo0pjQkHfB7KsdPZ2T6Q,{'value': 'UC0lYo0pjQkHfB7KsdPZ2T6Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,The🍆remind me the BANANA,The🍆remind me the BANANA,,True,none,0,,2023-10-10T12:36:39Z,2023-10-10T12:36:39Z
Ethel kate lomoya,https://yt3.ggpht.com/ytc/APkrFKY2217D1Md2CSTCJ_ybWmFF1E-wWU02daXPEQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC0lYo0pjQkHfB7KsdPZ2T6Q,{'value': 'UC0lYo0pjQkHfB7KsdPZ2T6Q'},UCAQg09FkoobmLquNNoO4ulg,ct_9X-gwKMs,that remind me egg doens t belong to eggplant,that remind me egg doens t belong to eggplant,,True,none,0,,2023-10-10T12:34:40Z,2023-10-10T12:34:40Z
